estimation_time,largest_lyapunov_exponent
1301.1000000000001,0.010613592283079088
1301.2,0.010645353413537721
1301.3,0.010676342568247659
1301.4,0.01070659385644082
1301.5,0.010736140724805604
1301.6000000000001,0.010765015664545649
1301.7,0.010793250021971942
1301.8,0.010820873884680848
1301.9,0.010847916022535736
1302.0,0.010874403868012038
1302.1000000000001,0.010900363524447898
1302.2,0.010925819793712233
1302.3,0.010950796217017377
1302.4,0.010975315124256927
1302.5,0.010999397688483906
1302.6000000000001,0.011023063983065915
1302.7,0.011046333039742003
1302.8,0.011069222906318728
1302.9,0.01109175070312489
1303.0,0.011113932677627825
1303.1000000000001,0.011135784256823938
1303.2,0.011157320097170497
1303.3,0.01117855413193835
1303.4,0.011199499615946755
1303.5,0.011220169167699606
1303.6000000000001,0.011240574808982757
1303.7,0.011260728002009814
1303.8,0.011280639684221341
1303.9,0.011300320300853135
1304.0,0.011319779835394523
1304.1000000000001,0.011339027838059096
1304.2,0.011358073452389199
1304.3,0.011376925440112234
1304.4,0.011395592204362528
1304.5,0.011414081811377205
1304.6000000000001,0.011432402010768707
1304.7,0.011450560254470653
1304.8,0.011468563714447553
1304.9,0.011486419299252839
1305.0,0.011504133669513814
1305.1000000000001,0.011521713252416242
1305.2,0.011539164255255963
1305.3,0.011556492678119486
1305.4,0.0115737043257506
1305.5,0.011590804818655282
1305.6000000000001,0.011607799603492515
1305.7,0.011624693962794544
1305.8,0.011641493024055772
1305.9,0.011658201768225752
1306.0,0.011674825037637867
1306.1000000000001,0.011691367543401695
1306.2,0.011707833872283548
1306.3,0.01172422849309619
1306.4,0.011740555762615328
1306.5,0.011756819931037108
1306.6000000000001,0.01177302514698734
1306.7,0.011789175462089749
1306.8,0.011805274835096828
1306.9,0.011821327135583183
1307.0,0.011837336147197178
1307.1000000000001,0.011853305570462406
1307.2,0.011869239025115904
1307.3,0.011885140051964893
1307.4,0.011901012114238291
1307.5,0.011916858598402953
1307.6000000000001,0.011932682814407583
1307.7,0.01194848799530949
1307.8,0.011964277296230157
1307.9,0.011980053792575577
1308.0,0.01199582047744535
1308.1000000000001,0.012011580258140992
1308.2,0.012027335951668258
1308.3,0.012043090279109775
1308.4,0.01205884585872311
1308.5,0.012074605197594322
1308.6000000000001,0.012090370681647568
1308.7,0.012106144563776924
1308.8,0.012121928949825486
1308.9,0.012137725782088481
1309.0,0.012153536819959445
1309.1000000000001,0.012169363617269799
1309.2,0.012185207495790122
1309.3,0.012201069514262813
1309.4,0.012216950432217422
1309.5,0.012232850667676999
1309.6000000000001,0.01224877024769071
1309.7,0.012264708750418166
1309.8,0.01228066523723489
1309.9,0.01229663817301617
1310.0,0.012312625332373473
1310.1000000000001,0.012328623689146865
1310.2,0.012344629285876409
1310.3,0.012360637079257272
1310.4,0.012376640756692486
1310.5,0.012392632517949196
1310.6000000000001,0.012408602814542658
1310.7,0.012424540037747067
1310.8,0.012440430143974753
1310.9,0.01245625620356817
1311.0,0.012471997855681701
1311.1000000000001,0.012487630647742925
1311.2,0.012503125232814912
1311.3,0.012518446391886793
1311.4,0.012533551840630442
1311.5,0.012548390771613223
1311.6000000000001,0.012562902073965687
1311.7,0.01257701216471632
1311.8,0.012590632363234038
1311.9,0.012603655750746913
1312.0,0.01261595349823782
1312.1000000000001,0.012627370754764142
1312.2,0.012637722440968427
1312.3,0.012646789850358702
1312.4,0.012654320166312807
1312.5,0.012660033591445656
1312.6000000000001,0.012663648349926528
1312.7,0.012664945792579662
1312.8,0.012663923357939866
1312.9,0.012661135530320285
