N_res,best_score,input_scaling,iteration,leaky_coefficient,optimizer,p,reason,regularization,score,spectral_radius,stable,validation_mean_gap,validation_nrmse,validation_nrmse_x,validation_penalty,validation_score,validation_std_ratio,washout
250,6.54419485942287e-05,0.21145877597388024,23,0.8,gp,0.02,ok,0.001,0.03605645398549903,0.45,True,0.018261372768132035,0.04164229593005345,0.03366252172354715,0.0,0.03605645398549903,0.9995464862315029,500
250,6.54419485942287e-05,0.5646120647812988,24,0.12352679872550981,gp,0.2,ok,2.5859455192016014e-07,0.0005564471890934141,0.9841714953444296,True,4.01272726259262e-05,0.0003113128156675446,0.000661504777704501,0.0,0.0005564471890934141,1.0000380833760156,50
250,6.54419485942287e-05,0.4629837923644818,25,0.672550319767564,gp,0.02,ok,2.4593875554856207e-07,0.0020155201382627583,0.45,True,1.0998545097472052e-05,0.0010867014989395644,0.00241358526940127,0.0,0.0020155201382627583,1.000024385775376,500
250,6.54419485942287e-05,0.04,26,0.8,gp,0.19119987723325324,ok,0.001,4.4516995419538805,0.45,True,1.9494977815933672,1.936154910878364,2.7447932672814352,1.9494977815933672,4.4516995419538805,1.5753434303480713,500
250,6.54419485942287e-05,0.6,27,0.8,gp,0.02,ok,0.00048546690553166966,0.07813787258969161,0.45,True,0.00012434008495319852,0.04179466312024891,0.09371353379088135,0.0,0.07813787258969161,0.9996105009219513,500
250,6.54419485942287e-05,0.44057007348630867,28,0.24746544386607072,gp,0.2,ok,1e-08,0.00012251443727326659,0.45,True,5.134369209146547e-06,6.610702662741602e-05,0.00014668904183577397,0.0,0.00012251443727326659,1.000002458297255,500
250,6.54419485942287e-05,0.5068900645268567,29,0.14106336246484075,gp,0.2,ok,1.7668121392454422e-05,0.0026515834014892072,0.49647504486201277,True,7.755834622311441e-06,0.0016045747453522106,0.003100301396976492,0.0,0.0026515834014892072,1.0000631211503508,453
250,6.54419485942287e-05,0.3807827192014703,30,0.8,gp,0.02,ok,1.145968281007469e-05,0.002243921085124314,0.45,True,0.0002465200785975497,0.0012572162889735697,0.0026667945691889188,0.0,0.002243921085124314,0.9999097132563347,500
447,0.0008573968710845232,0.15193514487295012,1,0.6793794171959301,dummy,0.12040535644149887,ok,4.327840907072702e-08,0.0008573968710845232,0.8435908233038445,True,9.076732668068673e-06,0.0004607849313705199,0.001027373416676239,0.0,0.0008573968710845232,1.0000075011329406,189
689,0.0008573968710845232,0.47989770775315715,2,0.6442232264440333,dummy,0.09781193939138905,ok,6.516929616979904e-08,5.546065759124829,0.6811693385309614,True,2.2480636829081533,2.163991693632776,3.784006525895491,2.2480636829081533,5.546065759124829,3.683232019056122,361
581,0.0008573968710845232,0.38433124400552543,3,0.7120176818661226,dummy,0.07985387881465866,ok,1.3183159225701964e-06,0.4726378028889624,0.8109440696852265,True,0.23635598591928184,0.7631553531388585,0.3481302813532926,0.0,0.4726378028889624,0.8528688805428134,314
336,0.0008573968710845232,0.057896884798086204,4,0.1364157741159892,dummy,0.1593461496083669,non_finite_prediction,3.3979132874552366e-05,1000000.0,0.975377045392126,False,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,343
602,0.0008573968710845232,0.45133419804096714,5,0.47468052971092045,dummy,0.19173934515856147,ok,4.933547132273005e-06,0.0023864152004248115,0.734985675566548,True,2.8484928003714733e-05,0.001325020069462591,0.0028412988279800495,0.0,0.0023864152004248115,1.0000182948466692,346
585,0.0008573968710845232,0.5710123444576205,6,0.625377896026372,dummy,0.12413098114212275,ok,0.00024474064308885427,0.010804300201986331,0.555690452971559,True,0.0001428023466448509,0.005894952949128368,0.012908306167496887,0.0,0.010804300201986331,0.999751087309002,461
501,0.0008573968710845232,0.5566932512556133,7,0.7858362434837657,dummy,0.0917954409352831,ok,1.0421046587421742e-06,0.0021861450458864097,0.6200151618718205,True,0.0003115492241310618,0.0012556779211592088,0.002584916670769496,0.0,0.0021861450458864097,0.9999464884473943,55
295,0.0008573968710845232,0.5994815823537437,8,0.7139087047748732,dummy,0.18826405764263252,ok,8.65217698418117e-06,0.005131592467904283,0.5408818238131536,True,4.959847473336488e-05,0.0027966339332428764,0.006132288982759172,0.0,0.005131592467904283,0.999929785635789,410
715,8.676030095948305e-05,0.2808673344659844,9,0.14748072561580206,dummy,0.07362546039225804,ok,3.2827576158867195e-08,8.676030095948305e-05,0.5125521677201456,True,1.2701906550159403e-05,4.968799735550797e-05,0.00010264843107547237,0.0,8.676030095948305e-05,0.9999945697064275,372
272,8.676030095948305e-05,0.2558579357441611,10,0.26012708365942994,dummy,0.1801149001883289,ok,7.30419332463384e-05,0.004089026330427403,0.7937252960923606,True,0.0008900295210081104,0.007080972956963904,0.0028067634904831882,0.0,0.004089026330427403,0.9997490513245828,85
788,8.676030095948305e-05,0.587663286830688,11,0.2926561464451058,dummy,0.15859515171154276,ok,0.00022551205022177558,3.967421033921294,0.8750604430085306,True,1.9035603537822234,1.775058663229704,2.187632973100228,1.9035603537822234,3.967421033921294,0.4930438668123543,380
398,8.676030095948305e-05,0.2995157419996804,12,0.7104066945433827,dummy,0.1761073638710278,ok,5.563960637187496e-05,1.3194310892865788,0.963688340208994,True,0.6942928038147669,1.010767400267632,1.4517155274375562,0.0,1.3194310892865788,1.2700818820920023,134
586,8.676030095948305e-05,0.32677306813259854,13,0.17916936454512417,dummy,0.04139748049600668,ok,2.899459189465146e-05,0.5302239282192031,0.9851999267507323,True,0.2476944607154706,0.7923942460871367,0.4178652205615173,0.0,0.5302239282192031,0.8641579821941898,287
567,8.676030095948305e-05,0.4349704078385132,14,0.5688615687203094,dummy,0.14400626818702958,ok,4.868540951295279e-08,0.0007060387676863704,0.49585283467730706,True,7.461513532655437e-06,0.0003786466890646184,0.0008463496585242641,0.0,0.0007060387676863704,0.9999949957194652,345
384,8.676030095948305e-05,0.29271262526273023,15,0.36318146905359594,dummy,0.03538976183392461,ok,3.000114426295234e-06,0.004657299454007306,0.8022711109096066,True,8.120413602799786e-05,0.002571315991159713,0.005551292366656274,0.0,0.004657299454007306,0.9999086881262309,102
473,8.676030095948305e-05,0.10307248041322192,16,0.33459957677524976,dummy,0.10063851417365471,ok,1.471201128421348e-06,0.2172941616107084,0.826828098071678,True,0.11496641899166782,0.234642760174939,0.20985904794032384,0.0,0.2172941616107084,0.9277264235677491,178
606,8.676030095948305e-05,0.43978987592118757,17,0.6715634049241389,dummy,0.02237074792277871,ok,7.246706568208742e-06,0.0005420648252261786,0.4780167322672024,True,0.00032447298102956137,0.0006089148407420996,0.0005134148185764982,0.0,0.0005420648252261786,0.9998756213276657,341
778,8.676030095948305e-05,0.21092075839201863,18,0.4679626872591199,dummy,0.1165018302223639,ok,0.00010838684708886458,0.005996014440886887,0.5949226459412487,True,0.003064285607572539,0.006026777870891351,0.005982830113742117,0.0,0.005996014440886887,0.9995862552910277,66
355,8.676030095948305e-05,0.4277904673265129,19,0.7064079984776925,dummy,0.17136027115626495,ok,2.0230115181831438e-08,0.0003546123613937216,0.9869423974106644,True,3.057199369625109e-05,0.0001963980933758503,0.0004224184762585237,0.0,0.0003546123613937216,1.000005010400157,413
392,8.676030095948305e-05,0.24232908376650292,20,0.2460838524816275,dummy,0.13741740224713464,ok,5.477400592796884e-07,0.0006736766917680127,0.7180779959875252,True,0.0001639121482326786,0.0004194009583701193,0.0007826520060813955,0.0,0.0006736766917680127,0.9999438557598589,146
472,8.676030095948305e-05,0.15534478073545313,21,0.696504844564182,dummy,0.08028824711389594,ok,1.0107454726570356e-05,0.009201424906911563,0.5797435935536156,True,0.0032815267465979444,0.008276805885115255,0.009597690201967124,0.0,0.009201424906911563,0.999686809285214,430
648,8.676030095948305e-05,0.09008473558616642,22,0.6953443017423986,dummy,0.17197012070477866,ok,2.2227128442361646e-06,0.013820221745282317,0.8666276609205836,True,0.0023089028372119003,0.008569877785422618,0.01607036915665076,0.0,0.013820221745282317,0.9995046013102198,295
682,8.676030095948305e-05,0.555239148131318,23,0.5478763579692845,dummy,0.05783304249371826,ok,7.992280521002177e-05,0.015885578861768564,0.4769739047106504,True,0.00033720605344720646,0.008526280683607737,0.01903956379526606,0.0,0.015885578861768564,0.9997823432278766,62
475,8.676030095948305e-05,0.4970869112056366,24,0.6985553400806394,dummy,0.020034949219916852,ok,0.0005344801669374683,2.802557063596309,0.8312331145771683,True,1.1204960153027954,1.347631101736103,1.82538816824669,1.1204960153027954,2.802557063596309,1.2584264559013143,478
475,8.676030095948305e-05,0.5114024291471744,25,0.1374774159540148,dummy,0.16842505176935613,ok,0.0005765369635025923,0.01126044163371803,0.5698981109664049,True,0.0005721657545586727,0.006123154988106227,0.013462135910408804,0.0,0.01126044163371803,0.9998603237069923,83
252,8.676030095948305e-05,0.46761619072247457,26,0.28033070173070107,dummy,0.0868989654175205,ok,2.107821981849709e-05,0.001822469465691655,0.7803046544961485,True,0.0005102321383295872,0.001329151849608417,0.0020338913011558996,0.0,0.001822469465691655,0.9998933711031897,55
546,8.676030095948305e-05,0.43735754991227566,27,0.14686752290468286,dummy,0.022199651981952305,ok,0.00040101412904046255,0.025777993101669533,0.5787871634681756,True,0.0004329841007382449,0.013970793158198444,0.03083822164887143,0.0,0.025777993101669533,1.0000966158409674,318
409,8.676030095948305e-05,0.13450244471764258,28,0.3087053767009429,dummy,0.1363338586115168,ok,1.189006108930805e-05,0.0070339110809517266,0.7462255873706146,True,0.003515722547205652,0.008153023379876773,0.006554291524269564,0.0,0.0070339110809517266,0.9994900433107808,245
614,8.676030095948305e-05,0.21965062132832602,29,0.5792471958522505,dummy,0.10391577496360119,ok,0.0007319629418084613,0.11012551832715196,0.6332480260847634,True,0.007938837686617522,0.06149150693831798,0.13096866606522367,0.0,0.11012551832715196,0.999492441209965,265
446,8.676030095948305e-05,0.31576910775298433,30,0.3782422928129581,dummy,0.16917272491087187,ok,0.00010436254475770466,0.009967782009857056,0.4584943905741745,True,0.0006346485409410285,0.005570447157400651,0.01185235408948123,0.0,0.009967782009857056,0.999874076006436,236
353,0.0009102333770482485,0.228612241322671,1,0.49740499190588816,forest,0.02993674004782221,ok,3.446950069592892e-08,0.0009102333770482485,0.8385444111721929,True,5.776488569211539e-06,0.00048812438073949016,0.001091137232609145,0.0,0.0009102333770482485,0.9999941675193857,389
544,0.0009102333770482485,0.3068338856879275,2,0.1901337398436032,forest,0.045393643743467105,ok,0.00013747738122151657,1.2258591105033647,0.7910864758328,True,0.7222940499704378,1.1423229165879163,1.2616603364671284,0.0,1.2258591105033647,1.0107209778521842,172
679,6.198836858196123e-05,0.3363627344025843,3,0.4805187622151444,forest,0.11479874712145936,ok,1.391976354588756e-08,6.198836858196123e-05,0.48748496780376405,True,1.4691922017624409e-05,3.9987103240541755e-05,7.141748229971244e-05,0.0,6.198836858196123e-05,0.9999935643887323,153
502,6.198836858196123e-05,0.5199989818991435,4,0.11865506240309096,forest,0.022912696436422027,ok,1.7746986022409685e-06,0.002788294907202457,0.966699380917728,True,0.00014161561213271902,0.001509514110817936,0.0033363438199386806,0.0,0.002788294907202457,1.0000804484875756,271
622,6.198836858196123e-05,0.5841149683630168,5,0.44808231758451594,forest,0.18854683758470783,ok,0.00036148565882372175,0.7311205469721349,0.7666893467058723,True,0.4427941970717621,0.9982942567120503,0.6166175285121711,0.0,0.7311205469721349,0.7594220577800687,91
733,6.198836858196123e-05,0.472528873039725,6,0.6030754082089874,forest,0.16512823625478867,ok,0.00019928545688860746,2.5064050233884716,0.8333998243494909,True,1.0171386936160653,1.3141709959695922,1.5643071871164695,1.0171386936160653,2.5064050233884716,1.1085804830587271,495
658,6.198836858196123e-05,0.2058033100194782,7,0.567298573620059,forest,0.04369758544080689,ok,0.00011514181060470527,0.048218749981714784,0.7195090958648098,True,0.001884201259191568,0.026163327212138553,0.05767107402581889,0.0,0.048218749981714784,0.9998450454964799,156
531,6.198836858196123e-05,0.4725125641333412,8,0.760718060889067,forest,0.1555847712347541,ok,1.3566794645813828e-06,4.3717218064996475,0.7895746946210072,True,1.8792038335547783,1.7701602648517973,2.8020998478419,1.8792038335547783,4.3717218064996475,2.827082276761359,422
743,6.198836858196123e-05,0.1709591317359036,9,0.7545818489487686,forest,0.02688444353551821,ok,6.720226681373044e-07,0.0026035067191402315,0.8336166251015109,True,0.00021010477775740814,0.0014251932153848067,0.0031084982207496997,0.0,0.0026035067191402315,0.9999608646510495,464
382,6.198836858196123e-05,0.3377750971460103,10,0.6876679720538926,forest,0.03830898714685022,ok,1.2633878575861227e-08,0.00033435838659339313,0.748903551209855,True,1.7760471615564626e-06,0.00018373901435088255,0.0003989095461258977,0.0,0.00033435838659339313,1.0000097932871088,373
403,6.198836858196123e-05,0.5140523937621523,11,0.6699646763886588,forest,0.03810912674085447,ok,9.392671230256598e-07,0.0012843998549898511,1.0124493536964767,True,0.00027744794334738377,0.0008262242582254484,0.001480760825031738,0.0,0.0012843998549898511,0.9999160923230032,393
413,6.198836858196123e-05,0.538987345462476,12,0.7709997694120888,forest,0.04229253059746081,ok,3.260213336873052e-08,0.0012978633696917568,0.650535118626178,True,2.3073772185891957e-05,0.0006973355860764885,0.001555232419812586,0.0,0.0012978633696917568,1.0000269802370996,430
264,6.198836858196123e-05,0.5624130022500605,13,0.6988906690657852,forest,0.0636058368134054,ok,2.5965814593712054e-08,0.0005186734361116041,0.9194698173962135,True,2.8495496032734656e-05,0.00028436898991193786,0.0006190896273400324,0.0,0.0005186734361116041,1.0000227056295907,499
365,6.198836858196123e-05,0.49800041314883997,14,0.7169933030887595,forest,0.10588179767393517,ok,1.1475526696641309e-08,0.00043368254159685673,0.482076188537009,True,1.0671915166490832e-05,0.0002353480313702577,0.0005186830459796849,0.0,0.00043368254159685673,1.0000031978184059,409
326,6.198836858196123e-05,0.46329020265891613,15,0.705933017594349,forest,0.1334018117530627,ok,1.0108084351461092e-08,0.00044464759629396944,0.6419513766870788,True,1.44244480624005e-05,0.00024142157196746936,0.0005317444638624695,0.0,0.00044464759629396944,1.0000027756182506,326
348,6.198836858196123e-05,0.43029656045613557,16,0.7293375700438328,forest,0.1378621824025543,ok,9.85822069121993e-08,0.0006502012967444925,0.6183593595887362,True,4.4468920285988645e-05,0.0003603997958760569,0.000774401939973822,0.0,0.0006502012967444925,1.0000280265230548,467
314,6.198836858196123e-05,0.05043371229551166,17,0.797950521443635,forest,0.1455593508402356,prediction_exploded,6.334442551268634e-08,1000000.0,0.586531623396758,False,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,300
334,6.198836858196123e-05,0.19710038784331574,18,0.39193810077028984,forest,0.09534905076901357,ok,1.5710332684025658e-08,0.11544299403082411,0.622653719215359,True,0.0576175539445636,0.13053387826915583,0.10897547221439625,0.0,0.11544299403082411,0.9618744009439844,117
368,6.198836858196123e-05,0.19671332988907977,19,0.7984506693798996,forest,0.13542218334735145,ok,7.510618967071942e-07,0.0007092823964580254,0.5245836953392516,True,0.00033069428287362196,0.0006662597121958253,0.0007277206897132539,0.0,0.0007092823964580254,0.9999136166107011,202
317,6.198836858196123e-05,0.06082950304866891,20,0.7602900325289649,forest,0.08897641045850109,ok,8.610428534939075e-07,2.93862687965085,0.9886288731397266,True,1.0611620973799276,1.4941716681314035,2.041733259759288,1.0611620973799276,2.93862687965085,1.5252944453373063,368
303,6.198836858196123e-05,0.07560453962419239,21,0.3601446769732113,forest,0.136726254843222,non_finite_prediction,4.9914193612713105e-05,1000000.0,0.4920257204589342,False,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,482
260,6.198836858196123e-05,0.5023043735873476,22,0.41788215668809464,forest,0.026672724292901222,ok,1.561609027630891e-08,0.0003844638238712388,0.7652891506551669,True,3.520560108143883e-05,0.0002123087850970591,0.0004582445547744587,0.0,0.0003844638238712388,0.9999925637365001,498
297,6.198836858196123e-05,0.20239978570600034,23,0.2496494445805859,forest,0.09188888665266604,ok,1.2040840700059755e-07,1.7864290101610008,0.5308117649968539,True,0.3985422352255993,1.5892355800780604,1.8709404801965468,0.0,1.7864290101610008,1.9533525237047813,281
332,6.198836858196123e-05,0.12990945962896908,24,0.607430552053784,forest,0.04635631591045894,ok,8.986214831874552e-07,1.1998989283274453,0.9965940439889576,True,0.34195482389257476,0.8944948670197476,1.3307863831736015,0.0,1.1998989283274453,1.4811352469951722,481
451,6.198836858196123e-05,0.13491904277062,25,0.45566859775053703,forest,0.0415780250373983,ok,1.074353505666803e-05,0.013721267370123953,0.7029902121187963,True,0.00369020065855382,0.010267095100682858,0.015201626914170136,0.0,0.013721267370123953,0.9995566131727973,407
690,6.198836858196123e-05,0.1296898478500699,26,0.7516325587260267,forest,0.11086133065233311,ok,8.000951167480077e-05,0.03199460897470194,0.6039226694984198,True,0.015901542455433043,0.037391125275163105,0.0296818162745043,0.0,0.03199460897470194,0.9987968309467782,260
492,6.198836858196123e-05,0.11127199153570949,27,0.4495693519473795,forest,0.08689853338137549,ok,2.426643691515824e-07,0.0024537126120938394,0.4844744750214487,True,0.0012789245244343328,0.002831667975937004,0.00229173174187534,0.0,0.0024537126120938394,0.9997987485480159,398
429,6.198836858196123e-05,0.11397220663999055,28,0.7023858725809089,forest,0.13521840212909042,ok,6.590186446363489e-05,0.048510104774163884,0.5041553456931739,True,0.02481848953858152,0.05826674094119683,0.044328689274006905,0.0,0.048510104774163884,0.9973276690774467,308
356,6.198836858196123e-05,0.09771536575287289,29,0.7279317674939628,forest,0.09202441179124568,ok,6.360641413337648e-08,0.002100602132832941,0.6936426471324716,True,0.0005290504566903005,0.0015225580924533382,0.0023483352929956278,0.0,0.002100602132832941,0.9999284149544754,326
749,6.198836858196123e-05,0.10283087450745004,30,0.7676892044015884,forest,0.0846260404398965,ok,9.137116979016336e-08,0.0001570884252798812,1.022953854455257,True,1.4709024583319849e-05,8.779146867867317e-05,0.0001867871209661132,0.0,0.0001570884252798812,0.9999945969471841,229
437,0.000678483220299598,0.5631972765475416,1,0.49532182757040416,gbrt,0.16801655951560343,ok,4.023060143775963e-07,0.000678483220299598,0.4744819840048288,True,6.802092627746744e-05,0.0003775367757457594,0.0008074602679655289,0.0,0.000678483220299598,0.9999720769098231,184
790,0.000678483220299598,0.1575598178009814,2,0.18972310019771235,gbrt,0.10532383628157259,ok,1.1089825608224033e-06,0.8186116510339949,0.9865634294022103,True,0.5161677466196285,0.6422451383314356,0.8941972993350917,0.0,0.8186116510339949,0.877369843820853,111
594,0.000678483220299598,0.5642194083478504,3,0.35415422467267377,gbrt,0.054228369593160866,ok,0.0001069072499891351,0.07040855169812339,0.7620968915339434,True,0.00038610692788311105,0.11684827266842544,0.050505814139422525,0.0,0.07040855169812339,1.000645385838854,217
530,0.000678483220299598,0.2351428554851144,4,0.08405757755837245,gbrt,0.1577473099445639,ok,7.535502160184881e-06,0.0026490246301887933,0.7289801057753305,True,0.0007158936090415025,0.0016843502003791012,0.003062456528678661,0.0,0.0026490246301887933,1.0002867446451615,358
773,0.000678483220299598,0.2652317191968486,5,0.7551161413767166,gbrt,0.02487079142048296,ok,1.9288154614601e-05,0.03859687026959923,1.0324638197358214,True,0.0007427589790244582,0.02068262986749953,0.0462744018704991,0.0,0.03859687026959923,1.0000761870068648,256
655,0.000678483220299598,0.4541291159995879,6,0.5555817247127471,gbrt,0.043709172255640645,ok,7.931673389672731e-07,0.0012592204734020785,0.8130295464059025,True,0.0001543687646610977,0.00071648531394614,0.0014918212560260523,0.0,0.0012592204734020785,0.9999422504974804,218
525,0.00045756843155140116,0.21824601084898726,7,0.15176348714445093,gbrt,0.16046856783486116,ok,1.0742280610798986e-06,0.00045756843155140116,0.726084232566963,True,0.00018013429815547417,0.00035773411900991744,0.0005003545654977514,0.0,0.00045756843155140116,0.9999510994961007,105
294,0.00045756843155140116,0.12158688660268219,8,0.5425829791206517,gbrt,0.1504157375532065,ok,0.00011250998885549963,1.062538828874156,1.0026935548257236,True,0.5694716291605461,0.8909614381143693,1.1360719963426358,0.0,1.062538828874156,1.0749064258202594,363
286,0.00045756843155140116,0.10352379816146659,9,0.3370373833226589,gbrt,0.1634384296403602,ok,0.00015289919645991253,3.1318077057220766,0.5826600454767124,True,1.3321199474984189,1.6274691195478108,1.873495746227592,1.3321199474984189,3.1318077057220766,1.1131711271733276,381
279,0.00045756843155140116,0.1083376516776893,10,0.20385472488698092,gbrt,0.11474116996384372,ok,0.00028294349876143414,1.4051858179149896,1.0049673732028594,True,0.7647363942967027,1.1113526502020952,1.5311143183633729,0.0,1.4051858179149896,1.2723221873601136,472
722,0.00045756843155140116,0.598458944015293,11,0.4796239443352721,gbrt,0.14711239776482432,ok,2.7000146435994696e-06,0.0007044387720988123,0.45383959803128815,True,0.00015029656370708975,0.0005134872178962939,0.0007862751524713204,0.0,0.0007044387720988123,0.9999716949253822,484
618,0.00045756843155140116,0.0928915638537372,12,0.19109576097652917,gbrt,0.1391918276627672,non_finite_prediction,1.276998163900359e-07,1000000.0,0.4754688119635967,False,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,103
756,0.00045756843155140116,0.08872763819771629,13,0.08435407384785502,gbrt,0.07837784022256349,non_finite_prediction,9.881555611029822e-08,1000000.0,0.46959391948323964,False,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,99
505,0.00045756843155140116,0.12422907005319128,14,0.3207843342818021,gbrt,0.16379183124703692,ok,6.754951097022857e-05,0.1152303279672118,0.5575663297948911,True,0.05436884968641743,0.12775657084107686,0.10986193816412679,0.0,0.1152303279672118,0.992114271926735,146
794,0.00045756843155140116,0.08245634768860913,15,0.11671618125261565,gbrt,0.08583068558529729,non_finite_prediction,7.073475206846271e-05,1000000.0,0.9300266172381696,False,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,333
260,0.00045756843155140116,0.3374644726458147,16,0.7288055655441578,gbrt,0.14209042170752265,ok,0.0009315873163974407,0.7770038613020589,1.0128845490478606,True,0.5277426415113162,0.9490406644928979,0.7032738027916995,0.0,0.7770038613020589,0.7284737307580921,372
