regime,optimizer,K,stable,target_mode,control_start_frac,control_start_idx,control_start_time,target_x,target_y,target_z,run_dir,target_rmse_state,target_rmse_x,uncontrolled_target_rmse_state,uncontrolled_target_rmse_x,spike_count_before,spike_count_after,uncontrolled_spike_count_after,spike_reduction_percent,control_energy,mean_control_norm,max_control_norm,settling_time,mean_error_norm_post,max_error_norm_post,selection_score
periodic_spiking,gp,0.7742857142857145,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_0p774286,0.00039504194631080776,7.926700715128294e-05,1.732503247083856,0.5508851367748164,1,0,9,100.0,5.50924490224539e-06,0.0004936682626395703,0.3860922061036542,0.0,0.00014391067434888646,0.11255086450992162,0.0003950970387598302
periodic_spiking,gp,0.7812500000000001,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_0p781250,0.00038156149825888764,7.66706988991577e-05,1.732503247083856,0.5508851367748164,1,0,9,100.0,5.571014424243362e-06,0.000493688459950261,0.38956489891685586,0.0,0.0001382327687861578,0.10907817169671974,0.0003816172084031301
periodic_spiking,gp,0.8160714285714287,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_0p816071,0.0003157625840854262,6.389709557700608e-05,1.732503247083856,0.5508851367748164,1,0,9,100.0,5.8884438815546216e-06,0.000493785817565473,0.4069283629828643,0.0,0.00011129089542476279,0.09171470763071099,0.00031582146852424174
periodic_spiking,gp,0.857857142857143,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_0p857857,0.0002399178038550391,4.8956489068176714e-05,1.732503247083856,0.5508851367748164,1,0,9,100.0,6.289644097901079e-06,0.000493895624710343,0.4277645198620745,0.0,8.183616096395729e-05,0.07087855075150086,0.0002399807002960181
periodic_spiking,gp,0.8625,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_0p862500,0.0002316753175095286,4.731824476153577e-05,1.732503247083856,0.5508851367748164,1,0,9,100.0,6.3356853349589604e-06,0.0004939074175954907,0.4300796484042088,0.0,7.873886367498474e-05,0.06856342220936691,0.0002317386743628782
periodic_spiking,gp,0.8996428571428573,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_0p899643,0.00016689808411588235,3.433996349002197e-05,1.732503247083856,0.5508851367748164,1,0,9,100.0,6.715334532863349e-06,0.000493999375280557,0.44860067674128457,0.0,5.510671871920183e-05,0.050042393872290945,0.00016696523746121097
periodic_spiking,gp,0.9414285714285715,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_0p941429,9.617148599469693e-05,1.9952011758992842e-05,1.732503247083856,0.5508851367748164,1,0,9,100.0,7.168314046537956e-06,0.0004940993335787535,0.4694368336204947,0.0,3.0740626216218495e-05,0.029206236993081038,9.624316913516232e-05
periodic_spiking,gp,0.9437500000000001,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_0p943750,9.229973581639969e-05,1.915757281314006e-05,1.732503247083856,0.5508851367748164,1,0,9,100.0,7.1943414565072265e-06,0.0004941048408103465,0.4705943978915619,0.0,2.944995739943038e-05,0.028048672722013338,9.237167923096477e-05
periodic_spiking,gp,0.9832142857142858,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_0p983214,2.7265377328803403e-05,5.703659793524756e-06,1.732503247083856,0.5508851367748164,1,0,9,100.0,7.651753771604162e-06,0.0004941993703423936,0.4902729904997048,0.0,8.43711238872978e-06,0.0083700801138704,2.7341894866519445e-05
periodic_spiking,gp,1.0250000000000001,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_1p025000,4.024826892725843e-05,8.490252406724523e-06,1.732503247083856,0.5508851367748164,1,0,9,100.0,8.169272453736032e-06,0.0004943074326646629,0.511109147378915,0.0,1.2056278845181618e-05,0.012466076765339732,4.032996165179579e-05
