time_index,time,target_x,target_y,target_z,true_x,uncontrolled_x,raw_readout_x,corrected_feedback_input_x,control_signal_x,controlled_x,u_x,true_y,uncontrolled_y,raw_readout_y,corrected_feedback_input_y,control_signal_y,controlled_y,u_y,true_z,uncontrolled_z,raw_readout_z,corrected_feedback_input_z,control_signal_z,controlled_z,u_z
24423,1294.23,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9309591001414529,-0.9309556051302249,-0.023988419639419556,-0.023988419639419334,-2.2062761882296683e-16,-0.023988419639419334,-2.2062761882296683e-16,-3.3593485402487246,-3.35932188214522,0.30262740685813183,0.3026274068581336,-1.472677995541777e-15,0.3026274068581336,-1.472677995541777e-15,3.2940353405091085,3.2940328800211116,3.0187537769386363,3.0187537769386363,0.0,3.0187537769386363,0.0
24424,1294.24,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9309238707389076,-0.9309203686125848,-0.01860230523498163,-0.018602305234981853,2.2062761882296683e-16,-0.018602305234981853,2.2062761882296683e-16,-3.359088955314128,-3.359062239336617,0.30954376125965233,0.30954376125965233,0.0,0.30954376125965233,0.0,3.293998273542579,3.2939958142692056,3.018951533878222,3.018951533878222,-2.48934768692709e-17,3.018951533878222,-2.48934768692709e-17
24425,1294.25,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.930888558507565,-0.9308850492582728,-0.013155401536514066,-0.013155401536514066,0.0,-0.013155401536514066,0.0,-3.358828686205426,-3.3588019122951622,0.3164013142324298,0.3164013142324307,-7.363389977708885e-16,0.3164013142324307,-7.363389977708885e-16,3.2939612172647412,3.2939587592081985,3.0191505788782567,3.0191505788782567,0.0,3.0191505788782567,0.0
24426,1294.26,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9308531633482355,-0.9308496469680929,-0.007646571121045942,-0.007646571121045054,-8.825104752918673e-16,-0.007646571121045054,-8.825104752918673e-16,-3.35856773217758,-3.358540900275751,0.32319779526454706,0.3231977952645484,-1.472677995541777e-15,0.3231977952645484,-1.472677995541777e-15,3.2939241716948437,3.293921714857339,3.0193509265851244,3.0193509265851244,-4.97869537385418e-17,3.0193509265851244,-4.97869537385418e-17
24427,1294.27,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9308176851615759,-0.9308141616426951,-0.0020746487066383157,-0.0020746487066380936,-2.2062761882296683e-16,-0.0020746487066380936,-2.2062761882296683e-16,-3.3583060924846455,-3.3582792025323713,0.329930856655428,0.3299308566554293,-1.472677995541777e-15,0.3299308566554293,-1.472677995541777e-15,3.2938871368521583,3.293884681235901,3.0195525919206254,3.0195525919206254,-2.48934768692709e-17,3.0195525919206254,-2.48934768692709e-17
24428,1294.28,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9307821238480889,-0.9307785931825755,0.0035615596251890036,0.0035615596251891146,-1.1031380941148342e-16,0.0035615596251891146,-1.1031380941148342e-16,-3.3580437663797693,-3.358016818318105,0.33659807059052227,0.33659807059052227,0.0,0.33659807059052227,0.0,3.293850112755979,3.293847658363178,3.019755590088739,3.019755590088739,4.97869537385418e-17,3.019755590088739,4.97869537385418e-17
24429,1294.29,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9307464793081229,-0.9307429414880749,0.009263277228103939,0.009263277228104161,-2.2062761882296683e-16,0.009263277228104161,-2.2062761882296683e-16,-3.357780753115189,-3.3577537468851237,0.34319692609263397,0.34319692609263264,1.472677995541777e-15,0.34319692609263264,1.472677995541777e-15,3.2938130994256234,3.2938106462584895,3.019959936582581,3.019959936582581,0.0,3.019959936582581,0.0
24430,1294.3,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9307107514418723,-0.9307072064593803,0.01503175771097831,0.015031757710978533,-2.2062761882296683e-16,0.015031757710978533,-2.2062761882296683e-16,-3.357517051942231,-3.3574899874846875,0.349724825844381,0.349724825844381,0.0,0.349724825844381,0.0,3.2937760968804306,3.293773644941175,3.0201656471915497,3.0201656471915497,4.97869537385418e-17,3.0201656471915497,4.97869537385418e-17
24431,1294.31,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9306749401493764,-0.9306713879965229,0.02086828577953803,0.020868285779538143,-1.1031380941148342e-16,0.020868285779538143,-1.1031380941148342e-16,-3.3572526621113084,-3.3572255393671435,0.35617908287583244,0.356179082875832,7.363389977708885e-16,0.356179082875832,7.363389977708885e-16,3.2937391051397635,3.293736654430599,3.0203727380086782,3.0203727380086782,0.0,3.0203727380086782,0.0
24432,1294.32,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9306390453305196,-0.9306354859993788,0.02677417809989202,0.02677417809989191,1.1031380941148342e-16,0.02677417809989191,1.1031380941148342e-16,-3.356987582871919,-3.3569604017819246,0.3625569171112448,0.36255691711124305,1.472677995541777e-15,0.36255691711124305,1.472677995541777e-15,3.2937021242230076,3.2936996747461467,3.020581225438185,3.020581225438185,-4.97869537385418e-17,3.020581225438185,-4.97869537385418e-17
24433,1294.33,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9306030668850311,-0.930599500367669,0.03275078418412325,0.03275078418412325,0.0,0.03275078418412325,0.0,-3.3567218134726438,-3.3566945739775456,0.3688554517684799,0.3688554517684812,-1.472677995541777e-15,0.3688554517684812,-1.472677995541777e-15,3.293665154149571,3.293662705907228,3.0207911262032345,3.020791126203235,-4.97869537385418e-17,3.020791126203235,-4.97869537385418e-17
24434,1294.34,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9305670047124848,-0.9305634310009581,0.0387994872980888,0.0387994872980888,0.0,0.0387994872980888,0.0,-3.3564553531611456,-3.356428055201605,0.3750717096043963,0.37507170960439584,7.363389977708885e-16,0.37507170960439584,7.363389977708885e-16,3.2936281949388855,3.2936257479332753,3.021002457353918,3.021002457353918,0.0,3.021002457353918,0.0
24435,1294.3500000000001,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9305308587122982,-0.9305272777986546,0.0449217053915133,0.0449217053915133,0.0,0.0449217053915133,0.0,-3.3561882011841675,-3.3561608447007787,0.3812026089991729,0.38120260899917424,-1.472677995541777e-15,0.38120260899917424,-1.472677995541777e-15,3.2935912466104047,3.2935888008437435,3.0212152362754456,3.0212152362754456,4.97869537385418e-17,3.0212152362754456,4.97869537385418e-17
24436,1294.3600000000001,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9304946287837331,-0.9304910406600116,0.05111889205040843,0.05111889205040787,5.515690470574171e-16,0.05111889205040787,5.515690470574171e-16,-3.3559203567875295,-3.3558929417208225,0.3872449598722749,0.3872449598722758,-7.363389977708885e-16,0.3872449598722758,-7.363389977708885e-16,3.293554309183606,3.2935518646581103,3.021429480696574,3.021429480696574,4.97869537385418e-17,3.021429480696574,4.97869537385418e-17
24437,1294.3700000000001,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9304583148258947,-0.9304547194841245,0.0573925374717561,0.05739253747175632,-2.2062761882296683e-16,0.05739253747175632,-2.2062761882296683e-16,-3.355651819216129,-3.355624345506568,0.3931954594223708,0.39319545942236944,1.472677995541777e-15,0.39319545942236944,1.472677995541777e-15,3.29351738267799,3.2935149393958776,3.021645208698256,3.021645208698256,-2.48934768692709e-17,3.021645208698256,-2.48934768692709e-17
24438,1294.38,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9304219167377314,-0.930418314169932,0.06374416946033756,0.06374416946033734,2.2062761882296683e-16,0.06374416946033734,2.2062761882296683e-16,-3.355382587713937,-3.3553550553019216,0.39905068768315877,0.3990506876831601,-1.472677995541777e-15,0.3990506876831601,-1.472677995541777e-15,3.29348046711308,3.2934780250765687,3.0218624387225312,3.0218624387225312,-2.48934768692709e-17,3.0218624387225312,-2.48934768692709e-17
24439,1294.39,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9303854344180347,-0.9303818246162158,0.07017535444747636,0.07017535444747625,1.1031380941148342e-16,0.07017535444747625,1.1031380941148342e-16,-3.3551126615239983,-3.355085070349862,0.4048071028868385,0.4048071028868385,0.0,0.4048071028868385,0.0,3.293443562508422,3.2934411217197317,3.022081189581657,3.022081189581657,0.0,3.022081189581657,0.0
24440,1294.4,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9303488677654385,-0.9303452507215999,0.07668769853137536,0.07668769853137514,2.2062761882296683e-16,0.07668769853137514,2.2062761882296683e-16,-3.3548420398884278,-3.3548143898924385,0.4104610366263399,0.41046103662633815,1.472677995541777e-15,0.41046103662633815,1.472677995541777e-15,3.2934066688835855,3.293404229344936,3.0223014804674855,3.0223014804674855,-2.48934768692709e-17,3.0223014804674855,-2.48934768692709e-17
24441,1294.41,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.930312216678419,-0.9303085923845505,0.08328284853860224,0.08328284853860224,0.0,0.08328284853860224,0.0,-3.35457072204841,-3.354543013170772,0.4160086888073522,0.4160086888073513,7.363389977708885e-16,0.4160086888073513,7.363389977708885e-16,3.2933697862581632,3.2933673479717767,3.0225233309610924,3.0225233309610924,4.97869537385418e-17,3.0225233309610924,4.97869537385418e-17
24442,1294.42,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9302754810552947,-0.9302718495033757,0.0899624931061338,0.08996249310613391,-1.1031380941148342e-16,0.08996249310613391,-1.1031380941148342e-16,-3.3542987072441965,-3.354270939425048,0.4214461223805519,0.42144612238055057,1.472677995541777e-15,0.42144612238055057,1.472677995541777e-15,3.293332914651771,3.2933304776198695,3.0227467610426615,3.0227467610426615,-2.48934768692709e-17,3.0227467610426615,-2.48934768692709e-17
24443,1294.43,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9302386607942252,-0.9302350219762247,0.09672836378325855,0.09672836378325878,-2.2062761882296683e-16,0.09672836378325878,-2.2062761882296683e-16,-3.354025994715106,-3.3539981678945194,0.42676925784408803,0.42676925784408626,1.472677995541777e-15,0.42676925784408626,1.472677995541777e-15,3.2932960540840486,3.293293618308855,3.022971791101633,3.022971791101633,4.97869537385418e-17,3.022971791101633,4.97869537385418e-17
24444,1294.44,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.930201755793212,-0.9301981097010882,0.10358223615243156,0.10358223615243178,-2.2062761882296683e-16,0.10358223615243178,-2.2062761882296683e-16,-3.35375258369952,-3.353724697817504,0.4319738675060707,0.4319738675060685,2.2090169933126655e-15,0.4319738675060685,2.2090169933126655e-15,3.2932592045746576,3.293256770058396,3.0231984419471147,3.0231984419471147,0.0,3.0231984419471147,0.0
24445,1294.45,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.930164765950097,-0.9301611125757978,0.11052593096800845,0.11052593096800856,-1.1031380941148342e-16,0.11052593096800856,-1.1031380941148342e-16,-3.3534784734348824,-3.3534505284313787,0.437055569496251,0.4370555694962497,1.472677995541777e-15,0.4370555694962497,1.472677995541777e-15,3.2932223661432842,3.29321993288818,3.023426734818566,3.023426734818566,0.0,3.023426734818566,0.0
24446,1294.46,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9301276911625632,-0.9301240304980254,0.11756131531159952,0.11756131531159941,1.1031380941148342e-16,0.11756131531159941,1.1031380941148342e-16,-3.3532036631576982,-3.3531756589725843,0.44200982151569956,0.4420098215157009,-1.472677995541777e-15,0.4420098215157009,-1.472677995541777e-15,3.2931855388096376,3.2931831068179163,3.0236566913967544,3.0236566913967544,0.0,3.0236566913967544,0.0
24447,1294.47,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9300905313281337,-0.9300868633652831,0.12469030376250911,0.124690303762509,1.1031380941148342e-16,0.124690303762509,1.1031380941148342e-16,-3.3529281521035306,-3.3529000886766185,0.4468319143128059,0.44683191431280456,1.472677995541777e-15,0.44683191431280456,1.472677995541777e-15,3.2931487225934504,3.293146291867339,3.023888333814992,3.023888333814992,0.0,3.023888333814992,0.0
24448,1294.48,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9300532863441714,-0.9300496110749231,0.13191485958153326,0.13191485958153348,-2.2062761882296683e-16,0.13191485958153348,-2.2062761882296683e-16,-3.352651939507,-3.3526238167780367,0.4515169648735764,0.45151696487357773,-1.472677995541777e-15,0.45151696487357773,-1.472677995541777e-15,3.2931119175144783,3.293109488056204,3.0241216846706522,3.0241216846706522,-2.48934768692709e-17,3.0241216846706522,-2.48934768692709e-17
24449,1294.49,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9300159561078791,-0.9300122735241367,0.13923699590604732,0.13923699590604754,-2.2062761882296683e-16,0.13923699590604754,-2.2062761882296683e-16,-3.3523750246017823,-3.3523468425104483,0.45605990931356555,0.4560599093135669,-1.472677995541777e-15,0.4560599093135669,-1.472677995541777e-15,3.2930751235925007,3.293072695404293,3.024356767036971,3.024356767036971,0.0,3.024356767036971,0.0
24450,1294.5,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9299785405162987,-0.9299748506099548,0.14665877695405094,0.14665877695405116,-2.2062761882296683e-16,0.14665877695405116,-2.2062761882296683e-16,-3.352097406620606,-3.352069165106518,0.4604554954584539,0.4604554954584552,-1.472677995541777e-15,0.4604554954584552,-1.472677995541777e-15,3.2930383408473203,3.2930359139314085,3.0245936044751347,3.0245936044751347,-2.48934768692709e-17,3.0245936044751347,-2.48934768692709e-17
24451,1294.51,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9299410394663109,-0.929937342229247,0.15418231923446368,0.15418231923446402,-3.3094142823445026e-16,0.15418231923446402,-3.3094142823445026e-16,-3.351819084795253,-3.3517907837979606,0.46469827509979034,0.46469827509979167,-1.472677995541777e-15,0.46469827509979167,-1.472677995541777e-15,3.293001569298764,3.2929991436573784,3.0248322210466596,3.0248322210466596,0.0,3.0248322210466596,0.0
24452,1294.52,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9299034528546352,-0.929899748278721,0.1618097927605936,0.1618097927605936,0.0,0.1618097927605936,0.0,-3.351540058356553,-3.3515116978155417,0.4687825959118741,0.468782595911875,-7.363389977708885e-16,0.468782595911875,-7.363389977708885e-16,3.292964808966681,3.2929623846020544,3.025072641326056,3.025072641326056,-4.97869537385418e-17,3.025072641326056,-4.97869537385418e-17
24453,1294.53,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.929865780577829,-0.929862068654923,0.1695434222632849,0.16954342226328512,-2.2062761882296683e-16,0.16954342226328512,-2.2062761882296683e-16,-3.351260326534385,-3.351231906389074,0.4727025930153763,0.472702593015375,1.472677995541777e-15,0.472702593015375,1.472677995541777e-15,3.292928059870946,3.2929256367853097,3.0253148904137843,3.0253148904137843,2.48934768692709e-17,3.0253148904137843,2.48934768692709e-17
24454,1294.54,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9298280225322879,-0.929824303254237,0.17738548839976154,0.17738548839976132,2.2062761882296683e-16,0.17738548839976132,2.2062761882296683e-16,-3.3509798885576747,-3.3509514087474175,0.47645218017282964,0.47645218017282964,0.0,0.47645218017282964,0.0,3.2928913220314553,3.2928889002270436,3.0255589939495033,3.0255589939495033,2.48934768692709e-17,3.0255589939495033,2.48934768692709e-17
24455,1294.55,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9297901786142448,-0.9297864519728842,0.18533832895370483,0.18533832895370528,-4.4125523764593366e-16,0.18533832895370528,-4.4125523764593366e-16,-3.3506987436543914,-3.350670204118476,0.48002504060058326,0.48002504060058504,-1.472677995541777e-15,0.48002504060058504,-1.472677995541777e-15,3.2928545954681305,3.2928521749471775,3.025804978125602,3.025804978125602,-4.97869537385418e-17,3.025804978125602,-4.97869537385418e-17
24456,1294.56,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9297522487197697,-0.9297485147069231,0.19340434002151619,0.19340434002151563,5.515690470574171e-16,0.19340434002151563,5.515690470574171e-16,-3.3504168910515477,-3.3503882917291965,0.4834146173815088,0.48341461738150926,-7.363389977708885e-16,0.48341461738150926,-7.363389977708885e-16,3.2928178802009165,3.2928154609656572,3.0260528697010174,3.0260528697010174,-4.97869537385418e-17,3.0260528697010174,-4.97869537385418e-17
24457,1294.57,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9297142327447694,-0.9297104913522485,0.20158597717907623,0.20158597717907578,4.4125523764593366e-16,0.20158597717907578,4.4125523764593366e-16,-3.3501343299751976,-3.3501056708055663,0.48661410346225864,0.48661410346225775,7.363389977708885e-16,0.48661410346225775,7.363389977708885e-16,3.292781176249781,3.2927787583024526,3.0263026960153363,3.0263026960153363,2.48934768692709e-17,3.0263026960153363,2.48934768692709e-17
24458,1294.58,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9296761305849872,-0.9296723818045922,0.20988575662268372,0.20988575662268416,-4.4125523764593366e-16,0.20988575662268416,-4.4125523764593366e-16,-3.349851059650433,-3.349822340572613,0.48961643121853005,0.48961643121852916,7.363389977708885e-16,0.48961643121852916,7.363389977708885e-16,3.292744483634717,3.292742066977556,3.0265544850031687,3.0265544850031687,-2.48934768692709e-17,3.0265544850031687,-2.48934768692709e-17
24459,1294.59,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9296379421360024,-0.9296341859595213,0.2183062562770326,0.21830625627703282,-2.2062761882296683e-16,0.21830625627703282,-2.2062761882296683e-16,-3.349567079301385,-3.3495383002544,0.4924142615714291,0.4924142615714282,7.363389977708885e-16,0.4924142615714282,7.363389977708885e-16,3.29270780237574,3.2927053870109853,3.0268082652087895,3.0268082652087895,0.0,3.0268082652087895,0.0
24460,1294.6000000000001,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9295996672932298,-0.9295959037124388,0.22685011686231893,0.22685011686231893,0.0,0.22685011686231893,0.0,-3.349282388151219,-3.349253549074027,0.4949999726377321,0.49499997263773254,-7.363389977708885e-16,0.49499997263773254,-7.363389977708885e-16,3.2926711324928903,3.292668718422781,3.0270640658010435,3.0270640658010435,2.48934768692709e-17,3.0270640658010435,2.48934768692709e-17
24461,1294.6100000000001,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.92956130595192,-0.9295575349585833,0.2355200429116373,0.23552004291163753,-2.2062761882296683e-16,0.23552004291163753,-2.2062761882296683e-16,-3.348996985422134,-3.348968086253629,0.49736564789663973,0.49736564789663973,0.0,0.49736564789663973,0.0,3.292634474006232,3.2926320612330082,3.0273219165884937,3.0273219165884937,-2.48934768692709e-17,3.0273219165884937,-2.48934768692709e-17
24462,1294.6200000000001,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.929522858007158,-0.9295190795930278,0.24431880372883152,0.24431880372883175,-2.2062761882296683e-16,0.24431880372883175,-2.2062761882296683e-16,-3.3487108703353625,-3.348681911014369,0.4995030638553808,0.499503063855379,1.472677995541777e-15,0.499503063855379,1.472677995541777e-15,3.292597826935853,3.292595415461756,3.0275818480348105,3.0275818480348105,0.0,3.0275818480348105,0.0
24463,1294.63,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9294843233538634,-0.9294805375106802,0.2532492342759083,0.25324923427590784,4.4125523764593366e-16,0.25324923427590784,4.4125523764593366e-16,-3.3484240421111653,-3.3483950225764434,0.5014036771959649,0.5014036771959671,-2.2090169933126655e-15,0.5014036771959671,-2.2090169933126655e-15,3.292561191301864,3.2925587811291366,3.027843891274376,3.027843891274376,0.0,3.027843891274376,0.0
24464,1294.64,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9294457018867905,-0.9294419086062823,0.2623142359778765,0.2623142359778763,2.2062761882296683e-16,0.2623142359778763,2.2062761882296683e-16,-3.348136499968833,-3.348107420159076,0.5030586113854048,0.5030586113854065,-1.472677995541777e-15,0.5030586113854065,-1.472677995541777e-15,3.2925245671244023,3.292522158255287,3.028108078128092,3.028108078128092,0.0,3.028108078128092,0.0
24465,1294.65,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9294069935005271,-0.9294031927744097,0.27151677743166736,0.2715167774316678,-4.4125523764593366e-16,0.2715167774316678,-4.4125523764593366e-16,-3.347848243126682,-3.347819102980517,0.5044586427317417,0.5044586427317417,0.0,0.5044586427317417,0.0,3.292487954423627,3.2924855468603687,3.028374441119368,3.028374441119368,-4.97869537385418e-17,3.028374441119368,-4.97869537385418e-17
24466,1294.66,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9293681980894944,-0.9293643899094712,0.28085989500429864,0.28085989500429864,0.0,0.28085989500429864,0.0,-3.347559270802053,-3.3475300702580406,0.505594185868592,0.505594185868592,0.0,0.505594185868592,0.0,3.292451353219723,3.292448946964566,3.0286430134902624,3.0286430134902624,2.48934768692709e-17,3.0286430134902624,2.48934768692709e-17
24467,1294.67,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9293293155479468,-0.9293254999057096,0.2903466933039258,0.2903466933039258,0.0,0.2903466933039258,0.0,-3.3472695822113114,-3.347240321207945,0.5064552786511998,0.5064552786512007,-7.363389977708885e-16,0.5064552786512007,-7.363389977708885e-16,3.2924147635328977,3.292412358588089,3.028913829217754,3.028913829217754,-2.48934768692709e-17,3.028913829217754,-2.48934768692709e-17
24468,1294.68,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9292903457699715,-0.9292865226571991,0.2999803455057999,0.2999803455058001,-2.2062761882296683e-16,0.2999803455058001,-2.2062761882296683e-16,-3.3469791765698416,-3.3469498550455477,0.5070315664475897,0.5070315664475893,7.363389977708885e-16,0.5070315664475893,7.363389977708885e-16,3.292378185383384,3.2923757817511703,3.0291869230301045,3.0291869230301045,0.0,3.0291869230301045,0.0
24469,1294.69,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9292512886494877,-0.9292474580578468,0.3097640935132493,0.3097640935132491,2.2062761882296683e-16,0.3097640935132491,2.2062761882296683e-16,-3.3466880530920475,-3.346658670985187,0.5073122858092045,0.5073122858092058,-1.472677995541777e-15,0.5073122858092058,-1.472677995541777e-15,3.2923416187914385,3.2923392164740677,3.0294623304232795,3.0294623304232795,2.48934768692709e-17,3.0294623304232795,2.48934768692709e-17
24470,1294.7,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.929212144080247,-0.9292083060013919,0.3197012479318899,0.31970124793189036,-4.4125523764593366e-16,0.31970124793189036,-4.4125523764593366e-16,-3.346396210991352,-3.346366768240218,0.5072862475063831,0.5072862475063817,1.472677995541777e-15,0.5072862475063817,1.472677995541777e-15,3.292305063777342,3.2923026627770637,3.029740087677383,3.029740087677383,0.0,3.029740087677383,0.0
24471,1294.71,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9291729119558322,-0.929169066381405,0.3297951878330938,0.3297951878330936,2.2062761882296683e-16,0.3297951878330936,2.2062761882296683e-16,-3.3461036494801912,-3.3460741460230095,0.5069418189153065,0.5069418189153057,7.363389977708885e-16,0.5069418189153057,7.363389977708885e-16,3.2922685203613993,3.292266120680464,3.0300202318730616,3.0300202318730616,-2.48934768692709e-17,3.0300202318730616,-2.48934768692709e-17
24472,1294.72,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9291335921696574,-0.9291297390912872,0.3400493602804393,0.3400493602804393,0.0,0.3400493602804393,0.0,-3.345810367770017,-3.345780803544947,0.5062669057445999,0.5062669057445994,7.363389977708885e-16,0.5062669057445994,7.363389977708885e-16,3.29223198856394,3.292229590204599,3.030302800907818,3.030302800907818,4.97869537385418e-17,3.030302800907818,4.97869537385418e-17
24473,1294.73,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9290941846149676,-0.9290903240242714,0.35046727959035606,0.3504672795903556,4.4125523764593366e-16,0.3504672795903556,4.4125523764593366e-16,-3.3455163650712914,-3.3454867400164248,0.5052489330916781,0.5052489330916798,-1.472677995541777e-15,0.5052489330916798,-1.472677995541777e-15,3.2921954684053185,3.2921930713698235,3.030587833512186,3.030587833512186,-4.97869537385418e-17,3.030587833512186,-4.97869537385418e-17
24474,1294.74,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9290546891848382,-0.9290508210734205,0.36105252629549045,0.3610525262954909,-4.4125523764593366e-16,0.3610525262954909,-4.4125523764593366e-16,-3.345221640593487,-3.345191954646849,0.5038748258213865,0.5038748258213865,0.0,0.5038748258213865,0.0,3.292158959905913,3.2921565641965174,3.0308753692656807,3.0308753692656807,-4.97869537385418e-17,3.0308753692656807,-4.97869537385418e-17
24475,1294.75,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9290151057721746,-0.9290112301316273,0.3718087457763888,0.37180874577638834,4.4125523764593366e-16,0.37180874577638834,4.4125523764593366e-16,-3.3449261935450854,-3.3448964466446323,0.5021309882619076,0.5021309882619067,7.363389977708885e-16,0.5021309882619067,7.363389977708885e-16,3.2921224630861263,3.292120068705084,3.031165448612467,3.031165448612467,-2.48934768692709e-17,3.031165448612467,-2.48934768692709e-17
24476,1294.76,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9289754342697119,-0.9289715510916142,0.3827396465240074,0.3827396465240076,-2.2062761882296683e-16,0.3827396465240076,-2.2062761882296683e-16,-3.344630023133573,-3.3446002152171945,0.5000032832165111,0.500003283216512,-7.363389977708885e-16,0.500003283216512,-7.363389977708885e-16,3.2920859779663854,3.292083584915952,3.0314581128766553,3.0314581128766553,0.0,3.0314581128766553,0.0
24477,1294.77,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9289356745700142,-0.9289317838459328,0.3938489979921551,0.39384899799215534,-2.2062761882296683e-16,0.39384899799215534,-2.2062761882296683e-16,-3.3443331285654407,-3.344303259570959,0.4974770102933528,0.4974770102933528,0.0,0.4974770102933528,0.0,3.2920495045671423,3.2920471128495743,3.031753404277127,3.031753404277127,0.0,3.031753404277127,0.0
24478,1294.78,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.928895826565475,-0.9288919282869637,0.40514062799547923,0.4051406279954797,-4.4125523764593366e-16,0.4051406279954797,-4.4125523764593366e-16,-3.344035509046183,-3.3440055789113523,0.4945368835599915,0.49453688355999015,1.472677995541777e-15,0.49453688355999015,1.472677995541777e-15,3.292013042908873,3.2920106525264283,3.0320513659417925,3.0320513659417925,0.0,3.0320513659417925,0.0
24479,1294.79,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9288558901483158,-0.9288519843069158,0.4166184196047269,0.41661841960472734,-4.4125523764593366e-16,0.41661841960472734,-4.4125523764593366e-16,-3.3437371637802933,-3.3437071724428002,0.49116700853451745,0.49116700853451745,0.0,0.49116700853451745,0.0,3.2919765930120795,3.2919742039670155,3.032352041921164,3.032352041921164,0.0,3.032352041921164,0.0
24480,1294.8,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9288158652105865,-0.9288119517978263,0.42828630748698227,0.42828630748698227,0.0,0.42828630748698227,0.0,-3.3434380919712656,-3.3434080393687284,0.48735085853111926,0.48735085853112015,-7.363389977708885e-16,0.48735085853112015,-7.363389977708885e-16,3.2919401548972864,3.2919377671918633,3.0326554772011187,3.0326554772011187,4.97869537385418e-17,3.0326554772011187,4.97869537385418e-17
24481,1294.81,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-0.9287757516441645,-0.9287718306515598,0.44014827363432873,0.4401482736343283,4.4125523764593366e-16,0.4401482736343283,4.4125523764593366e-16,-3.3431382928215894,-3.3431081788915584,0.4830712503847825,0.48307125038478116,1.472677995541777e-15,0.48307125038478116,1.472677995541777e-15,3.2919037285850448,3.291901342221523,3.0329617177147106,3.0329617177147106,2.48934768692709e-17,3.0329617177147106,2.48934768692709e-17
