record_id,family,model_type,seed,current,window,warmup_start,warmup_stop,forecast_start,forecast_stop,aggregate_nrmse_value,numerical_failure,failure_step,failure_reason,raw_arrays_path,raw_arrays_sha256,sample_count,dt,rmse_state,nrmse_state,r2_macro,r2_macro_defined,r2_macro_state_count,correlation_macro,correlation_macro_defined,correlation_macro_state_count,collapse_std_ratio_threshold,prediction_collapse_any,prediction_collapse_state_count,prediction_collapse_defined_state_count,valid_prediction_threshold,valid_prediction_steps,valid_prediction_time,divergence_threshold,diverged,divergence_index,divergence_time,divergence_reason,rmse_x,nrmse_x,r2_x,r2_x_defined,correlation_x,correlation_x_defined,prediction_std_x,target_std_x,prediction_target_std_ratio_x,prediction_target_std_ratio_x_defined,prediction_collapsed_x,prediction_collapse_x_defined,rmse_y,nrmse_y,r2_y,r2_y_defined,correlation_y,correlation_y_defined,prediction_std_y,target_std_y,prediction_target_std_ratio_y,prediction_target_std_ratio_y_defined,prediction_collapsed_y,prediction_collapse_y_defined,rmse_z,nrmse_z,r2_z,r2_z_defined,correlation_z,correlation_z_defined,prediction_std_z,target_std_z,prediction_target_std_ratio_z,prediction_target_std_ratio_z_defined,prediction_collapsed_z,prediction_collapse_z_defined
known_long__parameter_aware__seed_789__I_3p20,known_long,parameter_aware,789,3.2,,70000,72000,72000,99999,0.11971121881149716,0,,,chapter2/final_results/raw_arrays/known_long__parameter_aware__seed_789__I_3p20.npz,def78a822faffb78550d9d2549b7ad36a603e541f2f2501b9d59018f177acf8f,27999,0.01,0.14075096410483928,0.11971121881149716,0.9817773211207029,1,3,0.9908876310920822,1,3,0.05,0,0,3,0.4,24041,240.41,5.0,0,,,,0.10414924505814677,0.19597183162467566,0.9609991578098427,1,0.9805000638639184,1,0.5273865482572758,0.5273745084169873,1.0000228297729532,1,0,1,0.2204076674702089,0.06766946620821065,0.9846742446849005,1,0.9923330756323433,1,1.7793700882347578,1.7803924945093654,0.9994257410780147,1,0,1,0.0024282840618881267,0.002865707725515785,0.9996585608673657,1,0.9998297537799847,1,0.1312990173141114,0.1314143653775627,0.9991222568162932,1,0,1
known_long__parameter_aware__seed_789__I_3p50,known_long,parameter_aware,789,3.5,,70000,72000,72000,99999,0.012844114207745633,0,,,chapter2/final_results/raw_arrays/known_long__parameter_aware__seed_789__I_3p50.npz,0760acc9f7ceb0a6a096eeb85f552954a8b915f5022d4da42ff8752924353f0a,27999,0.01,0.015282623398891202,0.012844114207745633,0.9996508911147637,1,3,0.999828161846911,1,3,0.05,0,0,3,0.4,27999,279.99,5.0,0,,,,0.011154171413130638,0.02098818287992781,0.9994383414633334,1,0.9997191711765636,1,0.470622431336765,0.4706533261338811,0.9999343576356511,1,0,1,0.024003958412335158,0.0073696848720853254,0.9995754955390764,1,0.9997879392676717,1,1.1647093041355445,1.165042414230959,0.9997140789971717,1,0,1,0.0002649046666142932,0.0003126237830064638,0.9999388363418812,1,0.9999773750964978,1,0.03386847164517092,0.03387215928239497,0.9998911307308961,1,0,1
known_long__parameter_aware__seed_2026__I_1p67,known_long,parameter_aware,2026,1.67,,70000,72000,72000,99999,0.002585625258923468,0,,,chapter2/final_results/raw_arrays/known_long__parameter_aware__seed_2026__I_1p67.npz,d184ab1236f8da4531adaf0ed28283faeb22c80c8645456134592720fe70f260,27999,0.01,0.0030287251354043873,0.002585625258923468,0.9999927158171191,1,3,0.9999963581653806,1,3,0.05,0,0,3,0.4,27999,279.99,5.0,0,,,,0.0022507429641657824,0.0042350976328024625,0.9999797435867216,1,0.9999898717767987,1,0.5000779311932236,0.5000859195348292,0.9999840260617356,1,0,1,0.004738221804995991,0.001454726797848457,0.9999984737396346,1,0.999999237223449,1,3.8352103746962745,3.8353153073551125,0.9999726404088246,1,0,1,5.4203998096206415e-05,6.396814052197899e-05,0.9999999301250014,1,0.9999999654958941,1,0.20505674145256506,0.2050550245733694,1.000008372773109,1,0,1
known_long__parameter_aware__seed_2026__I_3p20,known_long,parameter_aware,2026,3.2,,70000,72000,72000,99999,0.06620514116170657,0,,,chapter2/final_results/raw_arrays/known_long__parameter_aware__seed_2026__I_3p20.npz,831d672e20d614e1a3fb9c4f6e06aade91352f37b1d25542b30240f3851a85d5,27999,0.01,0.07860949850630365,0.06620514116170657,0.9944021689180198,1,3,0.9972010278552992,1,3,0.05,0,0,3,0.4,24074,240.74,5.0,0,,,,0.05751352039646751,0.10821998689463579,0.9881067202067724,1,0.9940535181397355,1,0.527387349027655,0.5273745084169873,1.0000243481822932,1,0,1,0.1234054279822873,0.0378878808283105,0.9951956237046207,1,0.9975973570860605,1,1.7799858632023569,1.7803924945093654,0.999771605806999,1,0,1,0.0012865000393626547,0.0015182462214948966,0.9999041628426666,1,0.9999522083401013,1,0.13136651726071752,0.1314143653775627,0.9996358988858812,1,0,1
known_long__parameter_aware__seed_2026__I_3p50,known_long,parameter_aware,2026,3.5,,70000,72000,72000,99999,0.003955274875785174,0,,,chapter2/final_results/raw_arrays/known_long__parameter_aware__seed_2026__I_3p50.npz,8f141ebf5625e252ece3f7229337fe1e5ebaed85c1f91ab13695a2f61772360b,27999,0.01,0.004709575741439929,0.003955274875785174,0.9999671721307434,1,3,0.9999835923895777,1,3,0.05,0,0,3,0.4,27999,279.99,5.0,0,,,,0.0034345430357202397,0.0064625882705927565,0.9999467480322033,1,0.9999733740142771,1,0.47065249885597776,0.4706533261338811,0.99999824227758,1,0,1,0.007398553875218941,0.002271500793031284,0.9999596716727744,1,0.999979836071886,1,1.1650169127183816,1.165042414230959,0.9999781110865442,1,0,1,7.500456217296438e-05,8.851565458979494e-05,0.9999950966872525,1,0.99999756708257,1,0.033869117526303616,0.03387215928239497,0.9999101989316361,1,0,1
known_long__ordinary_baseline__seed_42__I_1p67,known_long,ordinary_baseline,42,1.67,,70000,72000,72000,99999,1.086796076420597,0,,,chapter2/final_results/raw_arrays/known_long__ordinary_baseline__seed_42__I_1p67.npz,1643ff047509c5968292ed0ec22df000bec43e26baf6be56f0332bb668362827,27999,0.01,2.7144529540895537,1.086796076420597,-1.7573586276856097,1,3,-0.1475576393886746,1,3,0.05,0,0,3,0.4,2094,20.94,5.0,0,,,,0.5805784430731009,1.0924421087000276,-0.34782205746851624,1,-0.21145542796804825,1,0.10014659195410953,0.5000859195348292,0.20025877162721173,1,0,1,4.640917145748762,1.4248523636855754,-0.4642171269276987,1,-0.31359447553939007,1,0.9335006011889412,3.8353153073551125,0.24339605127086575,1,0,1,0.47914636347410117,0.5654583238473635,-4.460036698660614,1,0.08237698534141455,1,0.3411424639062728,0.2050550245733694,1.6636630319888153,1,0,1
known_long__ordinary_baseline__seed_42__I_3p20,known_long,ordinary_baseline,42,3.2,,70000,72000,72000,99999,0.6643564305415305,0,,,chapter2/final_results/raw_arrays/known_long__ordinary_baseline__seed_42__I_3p20.npz,31605e17dc82872a1ba3d5eb991d0a662d4bd4b728f3972c5fc36189c66c5282,27999,0.01,1.091143230477899,0.6643564305415305,-0.21167959255456845,1,3,0.1921157646832186,1,3,0.05,0,0,3,0.4,1369,13.69,5.0,0,,,,0.5253858309905761,0.9885892456675315,0.0075275836855795975,1,0.10266669496114339,1,0.06523889340131447,0.5273745084169873,0.12370505657761341,1,0,1,1.8077384417319304,0.5550110701688529,-0.030954924167070352,1,0.12023663005668404,1,0.31109134344463907,1.7803924945093654,0.17473188884138077,1,0,1,0.16682956312419842,0.19688173035147458,-0.6116114371822146,1,0.3534439690318283,1,0.14276367227603545,0.1314143653775627,1.0863627569624172,1,0,1
known_long__ordinary_baseline__seed_42__I_3p50,known_long,ordinary_baseline,42,3.5,,70000,72000,72000,99999,0.5581148528865083,0,,,chapter2/final_results/raw_arrays/known_long__ordinary_baseline__seed_42__I_3p50.npz,8cae3194f927bfc35ded35a2871fd4af73252e42d1d80f26dc5d8b8d271c8c59,27999,0.01,0.7454208631792147,0.5581148528865083,-0.5671359114849758,1,3,-0.049433278384154046,1,3,0.05,0,0,3,0.4,775,7.75,5.0,0,,,,0.4737325725632839,0.8913961872086944,-0.01312779165926492,1,-0.045653170966270765,1,0.03548115989242453,0.4706533261338811,0.07538703738456451,1,0,1,1.1997997300143726,0.3683619912987006,-0.060557078239564355,1,-0.1037006269650583,1,0.12675029470727137,1.165042414230959,0.10879457533821964,1,0,1,0.05490762550450011,0.06479851721944996,-1.6277228645560982,1,0.00105396277886692,1,0.013652274055318787,0.03387215928239497,0.40305295985114675,1,0,1
known_long__ordinary_baseline__seed_123__I_1p67,known_long,ordinary_baseline,123,1.67,,70000,72000,72000,99999,1.0967297770613598,0,,,chapter2/final_results/raw_arrays/known_long__ordinary_baseline__seed_123__I_1p67.npz,91bf2e5561bf7eae361c7b1d4f004ef2cf1c1106d509c7c11b623b6eca9ea76a,27999,0.01,2.7356973988851694,1.0967297770613598,-1.8840089795049892,1,3,-0.14642131230714547,1,3,0.05,0,0,3,0.4,2126,21.26,5.0,0,,,,0.5839850731102179,1.0988521746363602,-0.3636855532808143,1,-0.20940855030026329,1,0.10130986480362153,0.5000859195348292,0.20258491760347527,1,0,1,4.676230584899978,1.4356942804154529,-0.4865848022079464,1,-0.31249955082872527,1,0.9426539069949353,3.8353153073551125,0.24578263622476526,1,0,1,0.493912670450752,0.582884588197766,-4.801756583026207,1,0.08264416420755208,1,0.34950543219922225,0.2050550245733694,1.7044470523284738,1,0,1
known_long__ordinary_baseline__seed_123__I_3p20,known_long,ordinary_baseline,123,3.2,,70000,72000,72000,99999,0.6642867239904601,0,,,chapter2/final_results/raw_arrays/known_long__ordinary_baseline__seed_123__I_3p20.npz,f658fbf57539b170f2802580978d42ed16ff4c53565611c7840fe997bc9dad11,27999,0.01,1.0912280653655588,0.6642867239904601,-0.21633982888177683,1,3,0.19390893635050366,1,3,0.05,0,0,3,0.4,1366,13.66,5.0,0,,,,0.5252047767027629,0.9882485659018001,0.008211501728301984,1,0.10520184928313836,1,0.06427432824554312,0.5273745084169873,0.1218760619250909,1,0,1,1.8078753702613324,0.5550531099063999,-0.031111111018876425,1,0.12305753187198322,1,0.3075826345046881,1.7803924945093654,0.17276113859907655,1,0,1,0.16757881744259226,0.19776595305107453,-0.626119877354756,1,0.35346742789638935,1,0.14333773493463817,0.1314143653775627,1.090731097188795,1,0,1
