time,true_x,true_y,true_z,uncontrolled_x,uncontrolled_y,uncontrolled_z,controlled_x,controlled_y,controlled_z,u_x,u_y,u_z,target_x,target_y,target_z
1187.38,-0.96817396445857,-3.604576240671079,2.6244075736171224,-0.968161766191698,-3.604468398339205,2.6244116647554607,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.39,-0.9682677363525108,-3.6053989455672975,2.6244017363352947,-0.9682555304282048,-3.6052910190743237,2.6244058299948136,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.4,-0.9683615922211927,-3.6062225028485018,2.6243958768890376,-0.9683493786479699,-3.606114492170653,2.6243999730649357,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.41,-0.9684555320869125,-3.607046913001776,2.6243899952595253,-0.9684433108731909,-3.606938818114495,2.6243940939469765,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.42,-0.9685495559718849,-3.6078721765138573,2.624384091427927,-0.9685373271259828,-3.607763997391804,2.624388192622083,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.43,-0.9686436638982417,-3.6086982938711327,2.624378165375408,-0.9686314274283776,-3.608590030488183,2.624382269071397,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.44,-0.9687378558880323,-3.6095252655596393,2.62437221708313,-0.9687256118023244,-3.609416917888887,2.6243763232760573,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.45,-0.9688321319632226,-3.6103530920650604,2.6243662465322495,-0.9688198802696892,-3.6102446600788145,2.6243703552171986,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.46,-0.9689264921456956,-3.6111817738727265,2.62436025370392,-0.9689142328522546,-3.611073257542509,2.6243643648759503,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.47,-0.969020936457251,-3.612011311467612,2.62435423857929,-0.9690086695717199,-3.6119027107641584,2.6243583522334397,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
